DateTime,Most recent forecast [MW],Day-Ahead forecast [MW],Week-Ahead forecast [MW],Real-time Upscaled Measurement [MW],Corrected Upscaled Measurement [MW],Monitored Capacity [MWp],Irradiation [kW/m2]
19/10/2018 18:00,17.11,23.02,8.44,7.65,6.96,551.99,12.60892407
19/10/2018 18:15,5.81,7.8,3.11,3.16,3.08,551.99,5.579811228
19/10/2018 18:30,0.88,1.04,0.51,0.56,0.71,551.99,1.286255186
19/10/2018 18:45,0,0,0,0,0,551.99,0
19/10/2018 19:00,0,0,0,0,0,551.99,0
19/10/2018 19:15,0,0,0,0,0,551.99,0
19/10/2018 19:30,0,0,0,0,0,551.99,0
19/10/2018 19:45,0,0,0,0,0,551.99,0
19/10/2018 20:00,0,0,0,0,0,551.99,0
19/10/2018 20:15,0,0,0,0,0,551.99,0
19/10/2018 20:30,0,0,0,0,0,551.99,0
19/10/2018 20:45,0,0,0,0,0,551.99,0
19/10/2018 21:00,0,0,0,0,0,551.99,0
19/10/2018 21:15,0,0,0,0,0,551.99,0
19/10/2018 21:30,0,0,0,0,0,551.99,0
19/10/2018 21:45,0,0,0,0,0,551.99,0
19/10/2018 22:00,0,0,0,0,0,551.99,0
19/10/2018 22:15,0,0,0,0,0,551.99,0
19/10/2018 22:30,0,0,0,0,0,551.99,0
19/10/2018 22:45,0,0,0,0,0,551.99,0
19/10/2018 23:00,0,0,0,0,0,551.99,0
19/10/2018 23:15,0,0,0,0,0,551.99,0
19/10/2018 23:30,0,0,0,0,0,551.99,0
19/10/2018 23:45,0,0,0,0,0,551.99,0
20/10/2018 00:00,0,0,0,0,0,551.99,0
20/10/2018 00:15,0,0,0,0,0,551.99,0
20/10/2018 00:30,0,0,0,0,0,551.99,0
20/10/2018 00:45,0,0,0,0,0,551.99,0
20/10/2018 01:00,0,0,0,0,0,551.99,0
20/10/2018 01:15,0,0,0,0,0,551.99,0
20/10/2018 01:30,0,0,0,0,0,551.99,0
20/10/2018 01:45,0,0,0,0,0,551.99,0
20/10/2018 02:00,0,0,0,0,0,551.99,0
20/10/2018 02:15,0,0,0,0,0,551.99,0
20/10/2018 02:30,0,0,0,0,0,551.99,0
20/10/2018 02:45,0,0,0,0,0,551.99,0
20/10/2018 03:00,0,0,0,0,0,551.99,0
20/10/2018 03:15,0,0,0,0,0,551.99,0
20/10/2018 03:30,0,0,0,0,0,551.99,0
20/10/2018 03:45,0,0,0,0,0,551.99,0
20/10/2018 04:00,0,0,0,0,0,551.99,0
20/10/2018 04:15,0,0,0,0,0,551.99,0
20/10/2018 04:30,0,0,0,0,0,551.99,0
20/10/2018 04:45,0,0,0,0,0,551.99,0
20/10/2018 05:00,0,0,0,0,0,551.99,0
20/10/2018 05:15,0,0,0,0,0,551.99,0
20/10/2018 05:30,0,0,0,0,0,551.99,0
20/10/2018 05:45,0,0,0,0,0,551.99,0
20/10/2018 06:00,0,0,0,0,0,551.99,0
20/10/2018 06:15,0,0,0,0,0,551.99,0
20/10/2018 06:30,0,0,0,0,0,551.99,0
20/10/2018 06:45,0,0,0,0,0,551.99,0
20/10/2018 07:00,0,0,0,0,0,551.99,0
20/10/2018 07:15,0,0,0,0,0,551.99,0
20/10/2018 07:30,0,0,0,0,0,551.99,0
20/10/2018 07:45,0,0,0,0,0,551.99,0
20/10/2018 08:00,0.04,0.05,0.02,0.04,0,551.99,0
20/10/2018 08:15,2.1,1.96,1.27,1.88,0,551.99,0
20/10/2018 08:30,8.56,8.89,5.93,6.57,11.07,551.99,20.05471114
20/10/2018 08:45,21.97,18.58,15.07,23.84,23.3,551.99,42.21090962
20/10/2018 09:00,38.26,33.2,27.58,36.71,34.2,551.99,61.95764416
20/10/2018 09:15,55.27,50.45,40.11,48.71,38.17,551.99,69.14980344
20/10/2018 09:30,74.48,70.49,52.74,62.7,49.63,551.99,89.91104911
20/10/2018 09:45,93.46,88.39,65.29,77.15,65.74,551.99,119.0963604
20/10/2018 10:00,112.58,106.49,78.57,90.27,88,551.99,159.423178
20/10/2018 10:15,132.98,127.06,93.85,112.46,115.09,551.99,208.500154
20/10/2018 10:30,154.52,147.86,107.44,130.75,145.17,551.99,262.9938948
20/10/2018 10:45,174.93,166.5,119.13,154.78,147.2,551.99,266.6714977
20/10/2018 11:00,172.66,183.98,130.64,138.89,147.4,551.99,267.0338231
20/10/2018 11:15,190.2,200.52,143.23,167.06,158.8,551.99,287.6863711
20/10/2018 11:30,205.63,213.31,155.61,176.03,182.43,551.99,330.4951177
20/10/2018 11:45,217.62,223.08,166.43,179.63,191.64,551.99,347.1802025
20/10/2018 12:00,228.39,232.02,174.81,179.41,179.07,551.99,324.4080509
20/10/2018 12:15,238.42,239.64,181.24,207.29,197.75,551.99,358.2492436
20/10/2018 12:30,246.71,246.26,187.49,224.07,228.48,551.99,413.920542
20/10/2018 12:45,253.02,251.1,192.82,237.18,235.14,551.99,425.985978
20/10/2018 13:00,258.14,254.87,197.08,246.81,230.82,551.99,418.1597493
20/10/2018 13:15,261.49,256.95,200.11,227.69,238.7,551.99,432.4353702
20/10/2018 13:30,262.68,257.22,202.07,222.85,227.83,551.99,412.7429845
20/10/2018 13:45,261.6,255.17,202.91,241.85,223.45,551.99,404.8080581
20/10/2018 14:00,234.09,251.53,202.58,223.53,241.89,551.99,438.2144604
20/10/2018 14:15,231.92,246.11,201.05,200.16,235.37,551.99,426.4026522
20/10/2018 14:30,228.95,239.09,198.27,185.83,211.7,551.99,383.5214406
20/10/2018 14:45,225.15,230.8,194.2,204.81,188.84,551.99,342.1076469
20/10/2018 15:00,219.87,221.61,188.56,169.36,198.62,551.99,359.8253592
20/10/2018 15:15,213.05,211.26,181.35,191.04,193.9,551.99,351.2744796
20/10/2018 15:30,204.74,199.58,172.96,152.76,184.51,551.99,334.2633019
20/10/2018 15:45,194.07,185.77,164.17,160.76,190.48,551.99,345.0787152
